1.404400000000000000e+04,1.669200000000000000e+04,1.777300000000000000e+04,1.731600000000000000e+04,1.471700000000000000e+04,1.229300000000000000e+04
1.305200000000000000e+04,1.578900000000000000e+04,1.637200000000000000e+04,1.522100000000000000e+04,1.365200000000000000e+04,1.048500000000000000e+04
1.103700000000000000e+04,1.414800000000000000e+04,1.516500000000000000e+04,1.325200000000000000e+04,1.086000000000000000e+04,8.637000000000000000e+03
9.485000000000000000e+03,1.174900000000000000e+04,1.310900000000000000e+04,1.206900000000000000e+04,9.613000000000000000e+03,7.677000000000000000e+03
7.917000000000000000e+03,9.476000000000000000e+03,1.085300000000000000e+04,9.804000000000000000e+03,6.933000000000000000e+03,5.693000000000000000e+03
5.493000000000000000e+03,5.653000000000000000e+03,5.300000000000000000e+03,4.517000000000000000e+03,3.141000000000000000e+03,2.964000000000000000e+03
3.252000000000000000e+03,2.748000000000000000e+03,1.796000000000000000e+03,1.876000000000000000e+03,1.421000000000000000e+03,1.916000000000000000e+03
8.428000000000000000e+03,1.041300000000000000e+04,9.612000000000000000e+03,7.596000000000000000e+03,7.861000000000000000e+03,7.557000000000000000e+03
1.282100000000000000e+04,1.558900000000000000e+04,1.614000000000000000e+04,1.377200000000000000e+04,1.390900000000000000e+04,1.269300000000000000e+04
9.597000000000000000e+03,1.292500000000000000e+04,1.434900000000000000e+04,1.370900000000000000e+04,1.071600000000000000e+04,8.437000000000000000e+03
1.094800000000000000e+04,1.186800000000000000e+04,1.198100000000000000e+04,1.155700000000000000e+04,7.588000000000000000e+03,5.460000000000000000e+03
1.149200000000000000e+04,1.086900000000000000e+04,1.109300000000000000e+04,9.381000000000000000e+03,6.461000000000000000e+03,4.580000000000000000e+03
7.229000000000000000e+03,6.460000000000000000e+03,5.053000000000000000e+03,4.549000000000000000e+03,2.861000000000000000e+03,2.316000000000000000e+03
2.916000000000000000e+03,2.677000000000000000e+03,1.876000000000000000e+03,1.517000000000000000e+03,1.741000000000000000e+03,2.381000000000000000e+03
4.636000000000000000e+03,5.741000000000000000e+03,4.949000000000000000e+03,4.052000000000000000e+03,3.828000000000000000e+03,4.293000000000000000e+03
1.434100000000000000e+04,1.703700000000000000e+04,1.739600000000000000e+04,1.560500000000000000e+04,1.498100000000000000e+04,1.441300000000000000e+04
1.859600000000000000e+04,2.010000000000000000e+04,2.038000000000000000e+04,2.010000000000000000e+04,1.951600000000000000e+04,1.892400000000000000e+04
1.517300000000000000e+04,1.659600000000000000e+04,1.830000000000000000e+04,1.800400000000000000e+04,1.568400000000000000e+04,1.482800000000000000e+04
4.692000000000000000e+03,4.253000000000000000e+03,4.525000000000000000e+03,4.573000000000000000e+03,3.629000000000000000e+03,3.820000000000000000e+03
4.669000000000000000e+03,5.141000000000000000e+03,5.188000000000000000e+03,3.684000000000000000e+03,3.853000000000000000e+03,4.045000000000000000e+03
1.362800000000000000e+04,1.618100000000000000e+04,1.528500000000000000e+04,1.298100000000000000e+04,1.288400000000000000e+04,1.213200000000000000e+04
1.594100000000000000e+04,1.785300000000000000e+04,1.774000000000000000e+04,1.577300000000000000e+04,1.509200000000000000e+04,1.396500000000000000e+04
1.379700000000000000e+04,1.681300000000000000e+04,1.745200000000000000e+04,1.662900000000000000e+04,1.570100000000000000e+04,1.518900000000000000e+04
9.309000000000000000e+03,1.294100000000000000e+04,1.512400000000000000e+04,1.396500000000000000e+04,1.226000000000000000e+04,1.267700000000000000e+04
6.956000000000000000e+03,9.604000000000000000e+03,1.186100000000000000e+04,1.122100000000000000e+04,9.388000000000000000e+03,1.001200000000000000e+04
5.092000000000000000e+03,7.228000000000000000e+03,8.948000000000000000e+03,8.645000000000000000e+03,6.444000000000000000e+03,6.388000000000000000e+03
5.100000000000000000e+03,6.085000000000000000e+03,8.444000000000000000e+03,7.756000000000000000e+03,5.661000000000000000e+03,5.292000000000000000e+03
4.765000000000000000e+03,5.189000000000000000e+03,4.948000000000000000e+03,5.068000000000000000e+03,3.124000000000000000e+03,3.325000000000000000e+03
4.740000000000000000e+03,4.196000000000000000e+03,2.925000000000000000e+03,2.844000000000000000e+03,2.077000000000000000e+03,1.956000000000000000e+03
4.501000000000000000e+03,4.404000000000000000e+03,2.252000000000000000e+03,1.908000000000000000e+03,1.605000000000000000e+03,1.700000000000000000e+03
5.428000000000000000e+03,5.589000000000000000e+03,5.044000000000000000e+03,4.189000000000000000e+03,3.717000000000000000e+03,3.620000000000000000e+03
1.018800000000000000e+04,1.358900000000000000e+04,1.414800000000000000e+04,1.283600000000000000e+04,1.075600000000000000e+04,9.597000000000000000e+03
1.096500000000000000e+04,1.451600000000000000e+04,1.502000000000000000e+04,1.365300000000000000e+04,1.177300000000000000e+04,1.072400000000000000e+04
1.231600000000000000e+04,1.558000000000000000e+04,1.693300000000000000e+04,1.499700000000000000e+04,1.448400000000000000e+04,1.176500000000000000e+04
1.212400000000000000e+04,1.540500000000000000e+04,1.674100000000000000e+04,1.550100000000000000e+04,1.473300000000000000e+04,1.355700000000000000e+04
1.142900000000000000e+04,1.472500000000000000e+04,1.550900000000000000e+04,1.442800000000000000e+04,1.250900000000000000e+04,1.154900000000000000e+04
8.916000000000000000e+03,1.249300000000000000e+04,1.205200000000000000e+04,1.103600000000000000e+04,9.517000000000000000e+03,9.109000000000000000e+03
6.693000000000000000e+03,8.853000000000000000e+03,8.004000000000000000e+03,6.404000000000000000e+03,6.077000000000000000e+03,5.861000000000000000e+03
4.716000000000000000e+03,6.077000000000000000e+03,5.525000000000000000e+03,3.420000000000000000e+03,3.196000000000000000e+03,3.413000000000000000e+03
4.220000000000000000e+03,5.221000000000000000e+03,4.364000000000000000e+03,3.149000000000000000e+03,3.092000000000000000e+03,2.765000000000000000e+03
4.676000000000000000e+03,5.221000000000000000e+03,3.341000000000000000e+03,2.349000000000000000e+03,2.220000000000000000e+03,2.421000000000000000e+03
5.405000000000000000e+03,5.716000000000000000e+03,3.684000000000000000e+03,2.389000000000000000e+03,2.484000000000000000e+03,1.789000000000000000e+03
6.652000000000000000e+03,5.517000000000000000e+03,3.629000000000000000e+03,2.372000000000000000e+03,2.324000000000000000e+03,1.781000000000000000e+03
5.828000000000000000e+03,5.572000000000000000e+03,3.596000000000000000e+03,2.476000000000000000e+03,1.916000000000000000e+03,1.517000000000000000e+03
4.028000000000000000e+03,3.933000000000000000e+03,2.709000000000000000e+03,2.468000000000000000e+03,1.917000000000000000e+03,1.964000000000000000e+03
5.741000000000000000e+03,7.933000000000000000e+03,8.981000000000000000e+03,9.709000000000000000e+03,7.180000000000000000e+03,7.741000000000000000e+03
1.246000000000000000e+04,1.650100000000000000e+04,1.758900000000000000e+04,1.694800000000000000e+04,1.570900000000000000e+04,1.551600000000000000e+04
1.652400000000000000e+04,1.862100000000000000e+04,1.929300000000000000e+04,1.848500000000000000e+04,1.750900000000000000e+04,1.608400000000000000e+04
9.365000000000000000e+03,1.202100000000000000e+04,1.038800000000000000e+04,8.548000000000000000e+03,7.965000000000000000e+03,7.141000000000000000e+03
6.644000000000000000e+03,6.796000000000000000e+03,4.893000000000000000e+03,2.996000000000000000e+03,3.052000000000000000e+03,2.652000000000000000e+03
4.373000000000000000e+03,4.084000000000000000e+03,2.948000000000000000e+03,1.845000000000000000e+03,1.773000000000000000e+03,1.885000000000000000e+03
3.556000000000000000e+03,3.037000000000000000e+03,2.948000000000000000e+03,2.853000000000000000e+03,2.229000000000000000e+03,2.660000000000000000e+03
4.620000000000000000e+03,5.892000000000000000e+03,7.212000000000000000e+03,6.940000000000000000e+03,5.180000000000000000e+03,5.556000000000000000e+03
8.516000000000000000e+03,9.885000000000000000e+03,1.206100000000000000e+04,1.178800000000000000e+04,9.348000000000000000e+03,1.001300000000000000e+04
1.193300000000000000e+04,1.493300000000000000e+04,1.634100000000000000e+04,1.626800000000000000e+04,1.412400000000000000e+04,1.261200000000000000e+04
1.381300000000000000e+04,1.624500000000000000e+04,1.779600000000000000e+04,1.739600000000000000e+04,1.598100000000000000e+04,1.438000000000000000e+04
1.863700000000000000e+04,1.994900000000000000e+04,2.019700000000000000e+04,2.008400000000000000e+04,1.950100000000000000e+04,1.842000000000000000e+04
1.951600000000000000e+04,2.030100000000000000e+04,2.060500000000000000e+04,2.042000000000000000e+04,2.001300000000000000e+04,1.932400000000000000e+04
1.934800000000000000e+04,2.013300000000000000e+04,2.046800000000000000e+04,2.001200000000000000e+04,1.962800000000000000e+04,1.924500000000000000e+04
1.492500000000000000e+04,1.738900000000000000e+04,1.746100000000000000e+04,1.630000000000000000e+04,1.576400000000000000e+04,1.428400000000000000e+04
6.548000000000000000e+03,8.508000000000000000e+03,8.101000000000000000e+03,7.220000000000000000e+03,7.084000000000000000e+03,7.956000000000000000e+03
5.157000000000000000e+03,5.453000000000000000e+03,5.316000000000000000e+03,3.845000000000000000e+03,4.420000000000000000e+03,5.044000000000000000e+03
3.108000000000000000e+03,3.429000000000000000e+03,2.492000000000000000e+03,2.197000000000000000e+03,2.589000000000000000e+03,3.477000000000000000e+03
2.693000000000000000e+03,2.741000000000000000e+03,2.093000000000000000e+03,1.413000000000000000e+03,1.949000000000000000e+03,2.205000000000000000e+03
2.221000000000000000e+03,2.108000000000000000e+03,1.580000000000000000e+03,1.324000000000000000e+03,1.532000000000000000e+03,2.101000000000000000e+03
2.708000000000000000e+03,2.549000000000000000e+03,1.765000000000000000e+03,1.956000000000000000e+03,1.596000000000000000e+03,1.997000000000000000e+03
3.653000000000000000e+03,3.356000000000000000e+03,3.124000000000000000e+03,3.028000000000000000e+03,2.820000000000000000e+03,3.092000000000000000e+03
5.517000000000000000e+03,6.380000000000000000e+03,6.597000000000000000e+03,7.108000000000000000e+03,5.389000000000000000e+03,5.365000000000000000e+03
8.740000000000000000e+03,1.007600000000000000e+04,1.247700000000000000e+04,1.294100000000000000e+04,1.115600000000000000e+04,9.981000000000000000e+03
1.435700000000000000e+04,1.596500000000000000e+04,1.806900000000000000e+04,1.802800000000000000e+04,1.588400000000000000e+04,1.536400000000000000e+04
1.665200000000000000e+04,1.890800000000000000e+04,1.977300000000000000e+04,1.970800000000000000e+04,1.872500000000000000e+04,1.760400000000000000e+04
1.854000000000000000e+04,1.969200000000000000e+04,2.023700000000000000e+04,2.010000000000000000e+04,1.965300000000000000e+04,1.901300000000000000e+04
1.842100000000000000e+04,1.984400000000000000e+04,2.034900000000000000e+04,1.998000000000000000e+04,1.925300000000000000e+04,1.874800000000000000e+04
1.778900000000000000e+04,1.972400000000000000e+04,1.981200000000000000e+04,1.950800000000000000e+04,1.888500000000000000e+04,1.804500000000000000e+04
1.725200000000000000e+04,1.917300000000000000e+04,1.920400000000000000e+04,1.838100000000000000e+04,1.750900000000000000e+04,1.666800000000000000e+04
1.513300000000000000e+04,1.696400000000000000e+04,1.598900000000000000e+04,1.492500000000000000e+04,1.376500000000000000e+04,1.257200000000000000e+04
8.660000000000000000e+03,1.150800000000000000e+04,8.149000000000000000e+03,6.164000000000000000e+03,5.357000000000000000e+03,5.581000000000000000e+03
3.692000000000000000e+03,3.877000000000000000e+03,2.549000000000000000e+03,1.764000000000000000e+03,2.205000000000000000e+03,1.756000000000000000e+03
2.541000000000000000e+03,2.261000000000000000e+03,1.941000000000000000e+03,1.973000000000000000e+03,2.020000000000000000e+03,2.597000000000000000e+03
3.236000000000000000e+03,4.596000000000000000e+03,5.805000000000000000e+03,5.989000000000000000e+03,5.500000000000000000e+03,6.412000000000000000e+03
6.244000000000000000e+03,8.573000000000000000e+03,1.114100000000000000e+04,1.026800000000000000e+04,9.372000000000000000e+03,9.988000000000000000e+03
7.012000000000000000e+03,1.126900000000000000e+04,1.260400000000000000e+04,1.202800000000000000e+04,1.034100000000000000e+04,9.957000000000000000e+03
6.204000000000000000e+03,9.836000000000000000e+03,9.372000000000000000e+03,8.405000000000000000e+03,7.580000000000000000e+03,6.628000000000000000e+03
4.580000000000000000e+03,6.197000000000000000e+03,4.925000000000000000e+03,4.213000000000000000e+03,4.156000000000000000e+03,3.612000000000000000e+03
3.349000000000000000e+03,3.444000000000000000e+03,2.468000000000000000e+03,1.645000000000000000e+03,1.917000000000000000e+03,2.077000000000000000e+03
3.853000000000000000e+03,3.084000000000000000e+03,2.452000000000000000e+03,2.404000000000000000e+03,1.956000000000000000e+03,2.196000000000000000e+03
4.541000000000000000e+03,5.309000000000000000e+03,4.972000000000000000e+03,4.876000000000000000e+03,3.517000000000000000e+03,3.445000000000000000e+03
6.461000000000000000e+03,8.604000000000000000e+03,9.500000000000000000e+03,8.652000000000000000e+03,7.117000000000000000e+03,6.252000000000000000e+03
7.909000000000000000e+03,9.605000000000000000e+03,1.133300000000000000e+04,1.002800000000000000e+04,7.556000000000000000e+03,7.172000000000000000e+03
4.932000000000000000e+03,6.573000000000000000e+03,7.628000000000000000e+03,6.429000000000000000e+03,5.517000000000000000e+03,5.053000000000000000e+03
3.373000000000000000e+03,3.836000000000000000e+03,3.629000000000000000e+03,2.324000000000000000e+03,2.516000000000000000e+03,2.620000000000000000e+03
2.508000000000000000e+03,2.181000000000000000e+03,1.660000000000000000e+03,1.756000000000000000e+03,1.580000000000000000e+03,2.124000000000000000e+03
3.573000000000000000e+03,3.276000000000000000e+03,3.013000000000000000e+03,2.861000000000000000e+03,2.196000000000000000e+03,2.508000000000000000e+03
4.388000000000000000e+03,5.596000000000000000e+03,6.788000000000000000e+03,7.397000000000000000e+03,5.597000000000000000e+03,5.693000000000000000e+03
7.468000000000000000e+03,1.092500000000000000e+04,1.225300000000000000e+04,1.094800000000000000e+04,9.725000000000000000e+03,8.388000000000000000e+03
8.524000000000000000e+03,1.174100000000000000e+04,1.294800000000000000e+04,1.123700000000000000e+04,9.541000000000000000e+03,9.140000000000000000e+03
5.372000000000000000e+03,7.412000000000000000e+03,6.573000000000000000e+03,5.205000000000000000e+03,4.948000000000000000e+03,4.932000000000000000e+03
2.028000000000000000e+03,2.204000000000000000e+03,1.892000000000000000e+03,1.508000000000000000e+03,1.644000000000000000e+03,2.205000000000000000e+03
2.845000000000000000e+03,3.389000000000000000e+03,3.292000000000000000e+03,3.725000000000000000e+03,3.797000000000000000e+03,4.300000000000000000e+03
6.708000000000000000e+03,9.661000000000000000e+03,1.210800000000000000e+04,1.199600000000000000e+04,1.018100000000000000e+04,1.031600000000000000e+04
1.085300000000000000e+04,1.410000000000000000e+04,1.541300000000000000e+04,1.531700000000000000e+04,1.400400000000000000e+04,1.319700000000000000e+04
9.292000000000000000e+03,1.262000000000000000e+04,1.272400000000000000e+04,1.010000000000000000e+04,9.380000000000000000e+03,8.165000000000000000e+03
5.709000000000000000e+03,6.173000000000000000e+03,4.388000000000000000e+03,3.252000000000000000e+03,3.645000000000000000e+03,3.196000000000000000e+03
2.996000000000000000e+03,2.596000000000000000e+03,1.996000000000000000e+03,1.724000000000000000e+03,1.692000000000000000e+03,2.004000000000000000e+03
4.740000000000000000e+03,5.597000000000000000e+03,7.076000000000000000e+03,7.365000000000000000e+03,5.925000000000000000e+03,6.733000000000000000e+03
1.290100000000000000e+04,1.630000000000000000e+04,1.732500000000000000e+04,1.700500000000000000e+04,1.568500000000000000e+04,1.533200000000000000e+04
1.535700000000000000e+04,1.830100000000000000e+04,1.858800000000000000e+04,1.771600000000000000e+04,1.684400000000000000e+04,1.546000000000000000e+04
1.013300000000000000e+04,1.154100000000000000e+04,8.948000000000000000e+03,7.077000000000000000e+03,6.605000000000000000e+03,5.804000000000000000e+03
3.685000000000000000e+03,3.101000000000000000e+03,2.757000000000000000e+03,2.140000000000000000e+03,1.725000000000000000e+03,1.788000000000000000e+03
9.252000000000000000e+03,1.203700000000000000e+04,1.435600000000000000e+04,1.300500000000000000e+04,1.210900000000000000e+04,1.062900000000000000e+04
9.988000000000000000e+03,1.335700000000000000e+04,1.375600000000000000e+04,1.203700000000000000e+04,1.158000000000000000e+04,1.002800000000000000e+04
3.372000000000000000e+03,3.708000000000000000e+03,2.581000000000000000e+03,2.029000000000000000e+03,2.005000000000000000e+03,2.180000000000000000e+03
3.676000000000000000e+03,4.596000000000000000e+03,5.517000000000000000e+03,5.604000000000000000e+03,4.605000000000000000e+03,5.533000000000000000e+03
9.357000000000000000e+03,1.364400000000000000e+04,1.534100000000000000e+04,1.442000000000000000e+04,1.293300000000000000e+04,1.305200000000000000e+04
1.290800000000000000e+04,1.599700000000000000e+04,1.688500000000000000e+04,1.529200000000000000e+04,1.482800000000000000e+04,1.377300000000000000e+04
7.868000000000000000e+03,8.917000000000000000e+03,6.885000000000000000e+03,5.117000000000000000e+03,4.637000000000000000e+03,4.069000000000000000e+03
7.404000000000000000e+03,6.812000000000000000e+03,4.740000000000000000e+03,3.189000000000000000e+03,2.724000000000000000e+03,1.757000000000000000e+03
7.741000000000000000e+03,7.069000000000000000e+03,5.909000000000000000e+03,4.868000000000000000e+03,2.956000000000000000e+03,2.276000000000000000e+03
1.138900000000000000e+04,1.346000000000000000e+04,1.394800000000000000e+04,1.265200000000000000e+04,9.493000000000000000e+03,8.445000000000000000e+03
1.315600000000000000e+04,1.592500000000000000e+04,1.760400000000000000e+04,1.678800000000000000e+04,1.504500000000000000e+04,1.246900000000000000e+04
1.065300000000000000e+04,1.433200000000000000e+04,1.532500000000000000e+04,1.344500000000000000e+04,1.207700000000000000e+04,1.130100000000000000e+04
5.837000000000000000e+03,7.556000000000000000e+03,6.668000000000000000e+03,4.909000000000000000e+03,5.349000000000000000e+03,5.428000000000000000e+03
1.972000000000000000e+03,1.885000000000000000e+03,1.493000000000000000e+03,1.484000000000000000e+03,1.548000000000000000e+03,2.453000000000000000e+03
4.660000000000000000e+03,5.548000000000000000e+03,6.189000000000000000e+03,6.941000000000000000e+03,6.300000000000000000e+03,6.653000000000000000e+03
1.207600000000000000e+04,1.494800000000000000e+04,1.650100000000000000e+04,1.658000000000000000e+04,1.474000000000000000e+04,1.413200000000000000e+04
1.486800000000000000e+04,1.795600000000000000e+04,1.852400000000000000e+04,1.831700000000000000e+04,1.648400000000000000e+04,1.577200000000000000e+04
1.243600000000000000e+04,1.507700000000000000e+04,1.548400000000000000e+04,1.374100000000000000e+04,1.134800000000000000e+04,1.138900000000000000e+04
5.452000000000000000e+03,5.692000000000000000e+03,4.213000000000000000e+03,3.677000000000000000e+03,3.388000000000000000e+03,3.412000000000000000e+03
2.628000000000000000e+03,2.556000000000000000e+03,1.789000000000000000e+03,1.613000000000000000e+03,1.356000000000000000e+03,1.965000000000000000e+03
5.044000000000000000e+03,4.420000000000000000e+03,4.876000000000000000e+03,4.540000000000000000e+03,3.373000000000000000e+03,3.509000000000000000e+03
1.037300000000000000e+04,1.352400000000000000e+04,1.534900000000000000e+04,1.450900000000000000e+04,1.174900000000000000e+04,1.010900000000000000e+04
1.265200000000000000e+04,1.525200000000000000e+04,1.711700000000000000e+04,1.619600000000000000e+04,1.294800000000000000e+04,1.270800000000000000e+04
9.709000000000000000e+03,1.260400000000000000e+04,1.342100000000000000e+04,1.206000000000000000e+04,1.048400000000000000e+04,9.724000000000000000e+03
5.356000000000000000e+03,6.781000000000000000e+03,6.597000000000000000e+03,5.188000000000000000e+03,4.532000000000000000e+03,4.748000000000000000e+03
3.492000000000000000e+03,3.845000000000000000e+03,2.749000000000000000e+03,1.972000000000000000e+03,2.101000000000000000e+03,2.221000000000000000e+03
3.645000000000000000e+03,3.221000000000000000e+03,2.540000000000000000e+03,1.908000000000000000e+03,1.517000000000000000e+03,1.637000000000000000e+03
3.933000000000000000e+03,4.084000000000000000e+03,3.917000000000000000e+03,3.357000000000000000e+03,2.956000000000000000e+03,2.613000000000000000e+03
3.892000000000000000e+03,4.468000000000000000e+03,4.156000000000000000e+03,4.317000000000000000e+03,3.229000000000000000e+03,3.964000000000000000e+03
6.724000000000000000e+03,8.084000000000000000e+03,8.317000000000000000e+03,8.941000000000000000e+03,6.796000000000000000e+03,7.205000000000000000e+03
9.309000000000000000e+03,1.146000000000000000e+04,1.411700000000000000e+04,1.364500000000000000e+04,1.058000000000000000e+04,1.047700000000000000e+04
1.182900000000000000e+04,1.445200000000000000e+04,1.618100000000000000e+04,1.466100000000000000e+04,1.286900000000000000e+04,1.150800000000000000e+04
1.174000000000000000e+04,1.466900000000000000e+04,1.619600000000000000e+04,1.434000000000000000e+04,1.246800000000000000e+04,1.133200000000000000e+04
